i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
2,17,2,0,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 160.0], [40.0, 160.0], [40.0, 200.0], [-80.0, 200.0], [-80.0, 160.0], [-120.0, 160.0], [-120.0, 120.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
2,17,2,1,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 160.0], [40.0, 160.0], [40.0, 200.0], [-80.0, 200.0], [-80.0, 160.0], [-120.0, 160.0], [-120.0, 120.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
2,17,2,2,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 160.0], [40.0, 160.0], [40.0, 200.0], [-80.0, 200.0], [-80.0, 160.0], [-120.0, 160.0], [-120.0, 120.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
2,17,2,3,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 160.0], [40.0, 160.0], [40.0, 200.0], [-80.0, 200.0], [-80.0, 160.0], [-120.0, 160.0], [-120.0, 120.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
2,17,3,0,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 120.0], [160.0, 160.0], [120.0, 160.0], [120.0, 200.0], [0.0, 200.0], [0.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
2,17,3,1,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 120.0], [160.0, 160.0], [120.0, 160.0], [120.0, 200.0], [0.0, 200.0], [0.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
2,17,3,2,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 120.0], [160.0, 160.0], [120.0, 160.0], [120.0, 200.0], [0.0, 200.0], [0.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
2,17,3,3,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0], [80.0, 0.0], [80.0, 40.0], [120.0, 40.0], [120.0, 80.0], [80.0, 80.0], [80.0, 120.0], [40.0, 120.0], [40.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 120.0], [160.0, 160.0], [120.0, 160.0], [120.0, 200.0], [0.0, 200.0], [0.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
2,18,0,0,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 20.0], [120.0, 20.0], [120.0, 40.0], [20.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,0,1,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 20.0], [120.0, 20.0], [120.0, 40.0], [20.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,0,2,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 20.0], [120.0, 20.0], [120.0, 40.0], [20.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,0,3,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 20.0], [120.0, 20.0], [120.0, 40.0], [20.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,1,0,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0]]","[[20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [0.0, 140.0], [-100.0, 40.0], [-100.0, 20.0], [-80.0, 20.0], [-80.0, 0.0]]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[[], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], []]"
2,18,1,1,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0]]","[[20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [0.0, 140.0], [-100.0, 40.0], [-100.0, 20.0], [-80.0, 20.0], [-80.0, 0.0]]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[[], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], []]"
2,18,1,2,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0]]","[[20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [0.0, 140.0], [-100.0, 40.0], [-100.0, 20.0], [-80.0, 20.0], [-80.0, 0.0]]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[[], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], []]"
2,18,1,3,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0]]","[[20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [0.0, 140.0], [-100.0, 40.0], [-100.0, 20.0], [-80.0, 20.0], [-80.0, 0.0]]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[[], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], []]"
2,18,2,0,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [-80.0, 140.0], [-80.0, 120.0], [-100.0, 120.0], [-100.0, 100.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], []]"
2,18,2,1,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [-80.0, 140.0], [-80.0, 120.0], [-100.0, 120.0], [-100.0, 100.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], []]"
2,18,2,2,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [-80.0, 140.0], [-80.0, 120.0], [-100.0, 120.0], [-100.0, 100.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], []]"
2,18,2,3,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [40.0, 20.0], [40.0, 120.0], [20.0, 120.0], [20.0, 140.0], [-80.0, 140.0], [-80.0, 120.0], [-100.0, 120.0], [-100.0, 100.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], []]"
2,18,3,0,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [120.0, 100.0], [120.0, 120.0], [100.0, 120.0], [100.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,3,1,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0]]","[[0.0, 0.0], [20.0, 0.0], [120.0, 100.0], [120.0, 120.0], [100.0, 120.0], [100.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,3,2,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0]]","[[0.0, 0.0], [20.0, 0.0], [120.0, 100.0], [120.0, 120.0], [100.0, 120.0], [100.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,18,3,3,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 40.0], [0.0, 20.0], [20.0, 20.0], [20.0, 0.0], [40.0, 0.0], [40.0, 20.0], [60.0, 20.0], [60.0, 40.0], [40.0, 40.0], [40.0, 60.0], [20.0, 60.0], [20.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [20.0, 0.0], [120.0, 100.0], [120.0, 120.0], [100.0, 120.0], [100.0, 140.0], [0.0, 140.0], [0.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
2,19,0,0,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 60.0], [120.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,0,1,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[90.0, -30.0], [90.0, 90.0], [30.0, 90.0], [30.0, -30.0], [90.0, -30.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 120.0], [60.0, 200.0], [0.0, 200.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,0,2,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[120.0, 60.0], [0.0, 60.0], [0.0, 0.0], [120.0, 0.0], [120.0, 60.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 60.0], [120.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,0,3,"[[0.0, 0.0], [80.0, 0.0], [0.0, 80.0], [0.0, 0.0]]","[[30.0, 90.0], [30.0, -30.0], [90.0, -30.0], [90.0, 90.0], [30.0, 90.0]]","[[80.0, 0.0], [80.0, 120.0], [0.0, 200.0], [-60.0, 200.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,1,0,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [0.0, 60.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 140.0], [0.0, 140.0], [-80.0, 60.0], [-80.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,1,1,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[90.0, -30.0], [90.0, 90.0], [30.0, 90.0], [30.0, -30.0], [90.0, -30.0]]","[[60.0, 0.0], [60.0, 200.0], [0.0, 200.0], [-80.0, 120.0], [-80.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,1,2,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[120.0, 60.0], [0.0, 60.0], [0.0, 0.0], [120.0, 0.0], [120.0, 60.0]]","[[120.0, 0.0], [120.0, 140.0], [0.0, 140.0], [-80.0, 60.0], [-80.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,1,3,"[[0.0, 0.0], [0.0, 80.0], [-80.0, 0.0], [0.0, 0.0]]","[[30.0, 90.0], [30.0, -30.0], [90.0, -30.0], [90.0, 90.0], [30.0, 90.0]]","[[0.0, 0.0], [0.0, 200.0], [-60.0, 200.0], [-140.0, 120.0], [-140.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,2,0,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 140.0], [-80.0, 140.0], [-80.0, 80.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,2,1,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[90.0, -30.0], [90.0, 90.0], [30.0, 90.0], [30.0, -30.0], [90.0, -30.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 200.0], [-80.0, 200.0], [-80.0, 80.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,2,2,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[120.0, 60.0], [0.0, 60.0], [0.0, 0.0], [120.0, 0.0], [120.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 140.0], [-80.0, 140.0], [-80.0, 80.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,2,3,"[[0.0, 80.0], [-80.0, 80.0], [0.0, 0.0], [0.0, 80.0]]","[[30.0, 90.0], [30.0, -30.0], [90.0, -30.0], [90.0, 90.0], [30.0, 90.0]]","[[0.0, 0.0], [0.0, 200.0], [-140.0, 200.0], [-140.0, 80.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
2,19,3,0,"[[0.0, 80.0], [0.0, 0.0], [80.0, 80.0], [0.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [200.0, 80.0], [200.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
